Date,   ETB   ,   EUR   ,   GBP   ,   KES   ,   TZS   ,   USD   
3/8/15,0.71714,15.82439,20.46631,0.11516,0.00717,16.22997
3/9/15,0.6134,19.76036,21.22788,0.15946,0.00662,16.23166
3/10/15,0.51761,17.74522,21.15711,0.15804,0.00808,16.23302
3/11/15,0.6719,17.38267,21.88627,0.17323,0.0082,16.23326
3/12/15,0.61481,19.96376,24.16582,0.17323,0.00754,16.23564
3/13/15,0.61934,18.39721,24.30934,0.17394,0.00747,16.23924
3/14/15,0.67307,17.68828,20.72058,0.14894,0.00808,16.24782
3/15/15,0.71336,20.239,23.16596,0.17105,0.00745,16.24842
3/16/15,0.67908,17.4788,20.81739,0.15929,0.00746,16.25487
3/17/15,0.72029,20.51257,24.44898,0.11622,0.00809,16.25639
3/18/15,0.71555,13.05027,22.61996,0.17314,0.00808,16.25795
3/19/15,0.49743,20.05673,22.52408,0.17433,0.0085,16.2598
3/20/15,0.67781,12.75163,21.65865,0.15954,0.00745,16.26195
3/21/15,0.61646,19.90247,22.4354,0.17094,0.00748,16.26257
3/22/15,0.67845,17.11515,21.07019,0.15736,0.00701,16.26781
3/23/15,0.66551,16.32575,22.09954,0.16954,0.00688,16.27057
3/24/15,0.6177,17.40861,21.48522,0.15077,0.00745,16.28514
3/25/15,0.51575,20.8709,21.00992,0.15573,0.00744,16.2853
3/26/15,0.68326,16.42691,22.17033,0.15953,0.00798,16.28632
3/27/15,0.67598,17.28534,22.35816,0.18027,0.00694,16.28652
3/28/15,0.61308,19.67095,20.77825,0.15027,0.00819,16.28808
3/29/15,0.67004,20.54842,22.17099,0.15153,0.00809,16.2888
3/30/15,0.71143,19.36205,23.4285,0.15807,0.00747,16.30253
3/31/15,0.60974,19.81149,23.85402,0.16738,0.00746,16.30527
4/1/15,0.6138,14.97936,22.35091,0.17108,0.00824,16.30648
4/2/15,0.56344,13.33071,22.59305,0.12267,0.00851,16.30667
4/3/15,0.70858,16.14758,22.0496,0.17019,0.0074,16.30892
4/4/15,0.61842,19.54952,22.42877,0.1746,0.00739,16.30923
4/5/15,0.67059,17.84542,22.06626,0.15122,0.00819,16.30947
4/6/15,0.70512,12.94423,22.34935,0.16021,0.00739,16.30974
4/7/15,0.66323,16.08023,20.35319,0.15314,0.00717,16.31279
4/8/15,0.70917,17.18737,20.5038,0.15323,0.00807,16.31495
4/9/15,0.61109,17.44319,20.18009,0.1603,0.00823,16.3172
4/10/15,0.67769,19.57687,22.06051,0.15777,0.00804,16.32914
4/11/15,0.61722,19.46319,22.91937,0.17229,0.00755,16.33131
4/12/15,0.61507,20.54108,21.82732,0.17432,0.00757,16.33274
4/13/15,0.6119,17.55803,22.38287,0.15112,0.00754,16.33328
4/14/15,0.67271,17.63228,21.97003,0.16141,0.00795,16.33637
4/15/15,0.61246,20.1453,22.05173,0.17473,0.0075,16.34033
4/16/15,0.5651,12.77766,22.10971,0.14739,0.00793,16.34075
4/17/15,0.68627,22.6889,22.14502,0.17466,0.00852,16.3408
4/18/15,0.7128,19.61569,22.15478,0.17649,0.00741,16.34129
4/19/15,0.68085,17.67691,21.79107,0.16022,0.0087,16.34848
4/20/15,0.71628,16.45759,27.13899,0.17298,0.00807,16.34919
4/21/15,0.612,19.95332,22.47222,0.172,0.00734,16.34929
4/22/15,0.39739,23.12043,23.82372,0.17606,0.00803,16.3497
4/23/15,0.67398,17.34166,22.28171,0.16069,0.00739,16.35067
4/24/15,0.62261,17.17199,22.41323,0.15077,0.00745,16.3603
4/25/15,0.70983,17.53207,23.79633,0.17405,0.00746,16.36059
4/26/15,0.70981,19.69207,21.79543,0.15304,0.00747,16.36216
4/27/15,0.61136,20.00538,21.8917,0.16955,0.00788,16.36546
4/28/15,0.70213,17.4417,19.76524,0.17746,0.0076,16.36597
4/29/15,0.61391,19.99775,22.57009,0.16706,0.00741,16.36864
4/30/15,0.71154,16.91226,22.27602,0.15886,0.0074,16.37456
5/1/15,0.71359,16.19784,20.79928,0.17347,0.00775,16.37561
5/2/15,0.66879,17.35894,22.19332,0.15778,0.00822,16.37658
5/3/15,0.52118,16.13413,20.63043,0.15805,0.00751,16.37688
5/4/15,0.61381,22.41149,22.28318,0.17356,0.0075,16.37914
5/5/15,0.70829,17.47776,22.28324,0.1506,0.00681,16.38045
5/6/15,0.72211,23.50147,27.02276,0.17374,0.00754,16.3819
5/7/15,0.70837,17.62408,20.48303,0.1476,0.00697,16.38357
5/8/15,0.61583,17.26443,24.44943,0.17492,0.00787,16.38404
5/9/15,0.66699,17.64887,21.34074,0.14887,0.00811,16.38631
5/10/15,0.71401,20.92586,24.41594,0.17467,0.00745,16.38835
5/11/15,0.72139,22.62481,22.45041,0.1732,0.0079,16.39115
5/12/15,0.67441,17.94135,22.37544,0.15944,0.00677,16.39282
5/13/15,0.61348,15.72501,22.78297,0.1696,0.00776,16.39931
5/14/15,0.68181,15.37142,15.82747,0.1189,0.00813,16.40061
5/15/15,0.7093,17.76255,22.11263,0.16083,0.00751,16.40336
5/16/15,0.68407,17.26665,22.0258,0.15991,0.00695,16.405
5/17/15,0.67923,17.11061,20.39451,0.15224,0.00741,16.40984
5/18/15,0.46384,19.79507,22.12874,0.17524,0.00752,16.41224
5/19/15,0.67747,19.70744,15.78339,0.15899,0.00851,16.41406
5/20/15,0.67608,23.39815,21.86485,0.14884,0.00706,16.41768
5/21/15,0.50777,17.31782,22.25037,0.14568,0.00798,16.42047
5/22/15,0.50789,12.97099,21.77481,0.14492,0.00822,16.42176
5/23/15,0.67599,17.56251,21.08857,0.151,0.00741,16.42275
5/24/15,0.70148,17.3322,22.01778,0.14492,0.00744,16.42546
5/25/15,0.71404,17.16069,22.1947,0.1599,0.00746,16.4262
5/26/15,0.68664,19.58898,22.03011,0.17039,0.00739,16.42654
5/27/15,0.67069,19.93249,22.2929,0.17369,0.00755,16.42722
5/28/15,0.67408,17.38017,21.50883,0.15802,0.0079,16.42752
5/29/15,0.61346,19.67959,22.10753,0.15935,0.0087,16.428
5/30/15,0.70961,17.61492,22.35169,0.15946,0.00744,16.43203
5/31/15,0.39656,22.9597,22.81828,0.17304,0.00626,16.43464
6/1/15,0.71297,16.08869,21.54638,0.15877,0.00677,16.43544
6/2/15,0.61333,17.49836,20.74079,0.17406,0.00776,16.4406
6/3/15,0.72258,16.24733,21.45303,0.17602,0.0075,16.44267
6/4/15,0.70986,19.69552,21.81803,0.15594,0.00743,16.4437
6/5/15,0.61717,19.91661,22.06395,0.15792,0.00741,16.45003
6/6/15,0.7152,15.15697,20.80262,0.15707,0.00684,16.45272
6/7/15,0.71147,15.72852,22.22693,0.1726,0.00809,16.45526
6/8/15,0.67381,19.9698,20.71403,0.16029,0.00727,16.45746
6/9/15,0.56131,17.53332,21.35335,0.11533,0.00675,16.46289
6/10/15,0.50608,17.47743,20.8857,0.17332,0.00811,16.46302
6/11/15,0.61342,22.41409,24.82718,0.17016,0.00743,16.46419
6/12/15,0.70287,20.19947,24.47602,0.1598,0.00869,16.46484
6/13/15,0.70129,17.49392,22.96924,0.18219,0.00812,16.47079
6/14/15,0.61845,19.53992,22.12313,0.15846,0.00736,16.47186
6/15/15,0.68319,20.14625,21.52725,0.17465,0.00791,16.47315
6/16/15,0.69586,17.38156,20.7615,0.15072,0.0069,16.47331
6/17/15,0.6989,17.30443,22.42382,0.14924,0.00637,16.4746
6/18/15,0.50256,20.04281,22.40575,0.17298,0.00795,16.47588
6/19/15,0.38992,16.52204,24.99386,0.17631,0.00795,16.47701
6/20/15,0.49456,19.98797,25.1864,0.17381,0.00866,16.47927
6/21/15,0.67336,17.52859,23.45825,0.1525,0.00794,16.47978
6/22/15,0.66704,15.5815,20.27817,0.15238,0.00746,16.48009
6/23/15,0.61366,17.63222,22.70695,0.1725,0.00788,16.48029
6/24/15,0.68439,17.78344,21.24215,0.1656,0.00745,16.48069
6/25/15,0.67652,19.89837,22.49921,0.17536,0.00738,16.48318
6/26/15,0.60997,22.18179,22.66107,0.15895,0.00751,16.48336
6/27/15,0.71174,17.85077,22.48302,0.15987,0.00694,16.4873
6/28/15,0.6722,19.95881,21.1963,0.17519,0.00752,16.49744
6/29/15,0.68407,19.83368,22.53409,0.16027,0.00786,16.50058
6/30/15,0.61476,21.02017,22.26353,0.17187,0.00847,16.50118
7/1/15,0.6152,22.25328,21.46025,0.17347,0.0076,16.50224
7/2/15,0.6105,13.22822,27.19988,0.17298,0.00813,16.50231
7/3/15,0.71065,20.12779,23.34436,0.17385,0.00871,16.50422
7/4/15,0.62133,17.5025,22.286,0.1751,0.00825,16.50756
7/5/15,0.70257,18.13193,21.61072,0.15949,0.00682,16.50907
7/6/15,0.61842,19.73635,24.20226,0.17105,0.00801,16.51024
7/7/15,0.61681,19.5609,21.27412,0.17227,0.00749,16.51133
7/8/15,0.41357,15.79945,21.93046,0.16063,0.00791,16.51545
7/9/15,0.61434,17.47118,22.2221,0.15029,0.00745,16.5181
7/10/15,0.61769,20.40368,22.16176,0.14397,0.00751,16.51961
7/11/15,0.47805,16.26252,22.49623,0.18057,0.00809,16.52457
7/12/15,0.38401,23.28704,26.80509,0.17651,0.00786,16.52515
7/13/15,0.61715,20.05662,23.61014,0.17115,0.00743,16.5258
7/14/15,0.61061,17.47288,22.27967,0.17235,0.00847,16.52652
7/15/15,0.61743,17.47961,22.06676,0.15959,0.00795,16.52724
7/16/15,0.67398,19.97433,22.72572,0.1553,0.00747,16.52733
7/17/15,0.48667,17.72793,22.33802,0.15352,0.00742,16.5293
7/18/15,0.61253,17.7048,20.32305,0.15091,0.00738,16.53033
7/19/15,0.61566,19.68259,21.24165,0.17207,0.00809,16.531
7/20/15,0.70276,19.89611,21.93203,0.15653,0.00734,16.53182
7/21/15,0.70884,17.80199,22.06667,0.14509,0.00818,16.53186
7/22/15,0.71142,19.68248,22.50423,0.16749,0.00795,16.53229
7/23/15,0.67741,17.2284,21.61084,0.14717,0.00743,16.53254
7/24/15,0.70729,17.00288,20.2662,0.16194,0.00797,16.5341
7/25/15,0.62409,20.05389,22.57129,0.1702,0.00743,16.53869
7/26/15,0.71327,19.84441,20.83569,0.14467,0.0074,16.53901
7/27/15,0.71189,23.51521,22.97068,0.14898,0.00778,16.54241
7/28/15,0.7136,15.41765,22.18062,0.15563,0.00797,16.5464
7/29/15,0.6992,19.69614,22.11216,0.16938,0.00741,16.54837
7/30/15,0.72282,16.00632,20.61972,0.17457,0.00744,16.54951
7/31/15,0.41658,17.77476,22.70172,0.17875,0.00709,16.55077
8/1/15,0.70929,17.71914,20.38196,0.15907,0.00748,16.55268
8/2/15,0.67635,17.19324,20.93209,0.1432,0.00744,16.55354
8/3/15,0.55191,22.83211,25.213,0.17538,0.00746,16.55745
8/4/15,0.7053,17.5423,21.21877,0.15941,0.00802,16.55851
8/5/15,0.61481,21.38357,22.70456,0.1756,0.00704,16.55901
8/6/15,0.51115,17.5195,22.58326,0.17159,0.00738,16.56065
8/7/15,0.67202,17.2634,22.25193,0.14965,0.00804,16.56116
8/8/15,0.57786,16.41072,21.06321,0.15433,0.00814,16.5617
8/9/15,0.67957,17.703,22.64012,0.14863,0.00807,16.56204
8/10/15,0.67157,19.91337,20.85815,0.14824,0.00776,16.56297
8/11/15,0.62356,19.71137,23.85027,0.15653,0.00746,16.56688
8/12/15,0.61861,20.30395,22.08391,0.17044,0.00751,16.56777
8/13/15,0.67718,17.11164,23.46439,0.14041,0.00738,16.56862
8/14/15,0.55729,23.13979,21.38906,0.18049,0.00866,16.56973
8/15/15,0.7056,23.17276,23.07148,0.15152,0.0081,16.57025
8/16/15,0.70368,17.93098,22.12745,0.11932,0.00815,16.57395
8/17/15,0.40953,13.32986,22.37009,0.17642,0.00855,16.57555
8/18/15,0.61662,20.04737,21.66283,0.17223,0.00843,16.5785
8/19/15,0.56057,12.90152,21.83493,0.17363,0.00751,16.57918
8/20/15,0.50058,17.12804,21.81305,0.1776,0.00736,16.58219
8/21/15,0.68692,17.10009,21.00775,0.14381,0.00786,16.5836
8/22/15,0.66592,16.08223,22.05828,0.15193,0.00825,16.58666
8/23/15,0.67869,17.62345,19.99535,0.14593,0.00781,16.58715
8/24/15,0.67716,17.69457,20.9456,0.14593,0.00808,16.58884
8/25/15,0.61604,22.74701,24.11918,0.16033,0.00798,16.59053
8/26/15,0.4799,20.04219,24.32933,0.17332,0.00752,16.59058
8/27/15,0.61704,19.51943,22.11883,0.1781,0.00811,16.59062
8/28/15,0.53681,22.91016,22.60741,0.17353,0.00747,16.59195
8/29/15,0.7144,17.14116,21.83574,0.14892,0.00745,16.59227
8/30/15,0.61948,17.75339,22.41964,0.15832,0.00746,16.59419
8/31/15,0.70467,17.69793,21.94618,0.18108,0.00802,16.59665
9/1/15,0.6118,22.54569,23.90167,0.17434,0.00743,16.60263
9/2/15,0.71108,17.03706,20.78103,0.14059,0.00732,16.60376
9/3/15,0.67808,17.49325,21.28051,0.16015,0.00743,16.60414
9/4/15,0.70895,20.29927,22.34634,0.15024,0.00748,16.60472
9/5/15,0.71749,22.72568,24.07872,0.17794,0.00804,16.6069
9/6/15,0.42212,20.5902,22.52476,0.17528,0.00804,16.60794
9/7/15,0.6908,17.39033,21.91811,0.15942,0.00793,16.60797
9/8/15,0.70729,17.62575,22.5542,0.15801,0.00789,16.61008
9/9/15,0.68063,17.65893,21.82234,0.14491,0.0075,16.61085
9/10/15,0.6729,17.7436,21.71771,0.14738,0.00748,16.61141
9/11/15,0.67752,15.94137,22.18274,0.13833,0.00796,16.61249
9/12/15,0.50247,19.89881,25.24085,0.16013,0.00824,16.61447
9/13/15,0.67906,20.91249,21.02634,0.14993,0.00797,16.61881
9/14/15,0.67462,19.74116,23.64922,0.17418,0.00754,16.61888
9/15/15,0.67851,17.01232,21.60021,0.15181,0.0078,16.61988
9/16/15,0.61453,19.8624,21.42187,0.15972,0.00746,16.62153
9/17/15,0.67759,18.05569,21.52626,0.14483,0.00803,16.62172
9/18/15,0.61749,22.99322,23.92497,0.17441,0.00799,16.62277
9/19/15,0.47992,20.17732,24.46113,0.15824,0.00745,16.62564
9/20/15,0.71551,19.8806,22.18799,0.15197,0.00792,16.62665
9/21/15,0.61376,19.82684,21.17476,0.1592,0.00753,16.6313
9/22/15,0.49093,23.0146,24.21387,0.1776,0.00868,16.63652
9/23/15,0.71079,19.45936,21.53713,0.14397,0.00738,16.63754
9/24/15,0.55853,22.7326,27.74422,0.18147,0.00862,16.64009
9/25/15,0.66796,17.99558,21.84649,0.14709,0.00745,16.64197
9/26/15,0.62236,12.87703,23.40086,0.1593,0.00689,16.64263
9/27/15,0.61611,23.00024,27.3738,0.17388,0.00741,16.64307
9/28/15,0.55933,12.38399,15.64361,0.11851,0.00634,16.64388
9/29/15,0.42388,22.73723,26.91236,0.17508,0.00865,16.64548
9/30/15,0.70846,19.94479,21.7176,0.14736,0.00744,16.64835
10/1/15,0.39737,23.33829,26.76716,0.17663,0.00749,16.64937
10/2/15,0.68609,17.10386,22.16589,0.15664,0.00738,16.65177
10/3/15,0.712,19.70156,21.55708,0.15644,0.00747,16.65378
10/4/15,0.71131,19.85776,22.1601,0.14853,0.00637,16.65438
10/5/15,0.67148,20.18914,20.63079,0.1453,0.00742,16.65679
10/6/15,0.55481,19.97802,20.93449,0.17439,0.0074,16.65736
10/7/15,0.7164,16.29968,22.48705,0.17591,0.00738,16.66013
10/8/15,0.71418,17.39912,22.17164,0.14996,0.00745,16.66114
10/9/15,0.62139,19.75705,22.13491,0.15838,0.00748,16.66203
10/10/15,0.55333,13.09359,22.32265,0.17539,0.00635,16.66932
10/11/15,0.55535,20.86736,27.45822,0.15952,0.00645,16.66944
10/12/15,0.61736,19.36133,22.42727,0.15991,0.0081,16.67019
10/13/15,0.70884,15.82994,21.95248,0.15772,0.00749,16.67154
10/14/15,0.72104,17.77128,20.4894,0.18098,0.00813,16.67248
10/15/15,0.68214,19.98333,22.16222,0.17069,0.00762,16.67496
10/16/15,0.71211,17.04615,21.98166,0.17618,0.00814,16.67563
10/17/15,0.56166,20.52246,21.97267,0.11958,0.00815,16.67648
10/18/15,0.6143,20.98678,26.74832,0.17131,0.00813,16.67752
10/19/15,0.68483,19.84598,22.02266,0.15817,0.00738,16.68594
10/20/15,0.67517,18.15473,20.77443,0.17514,0.00863,16.69242
10/21/15,0.61274,23.00214,24.85867,0.17312,0.00788,16.69368
10/22/15,0.61375,19.77365,22.20092,0.17336,0.00817,16.7001
10/23/15,0.67704,16.68491,22.59239,0.13936,0.00794,16.7028
10/24/15,0.71872,23.31205,22.51878,0.16948,0.00746,16.70382
10/25/15,0.39633,19.65637,22.73906,0.1713,0.00688,16.70425
10/26/15,0.68097,15.84507,21.23698,0.15245,0.00812,16.70449
10/27/15,0.67455,19.84709,26.20811,0.14582,0.00801,16.70707
10/28/15,0.68465,17.00245,22.16591,0.1411,0.00728,16.70773
10/29/15,0.61937,20.86564,26.87599,0.17317,0.00807,16.70852
10/30/15,0.48792,20.18843,21.97182,0.17789,0.00758,16.71057
10/31/15,0.70997,19.92797,21.28078,0.16965,0.00735,16.71123
11/1/15,0.69992,17.37287,22.35462,0.14899,0.00681,16.71145
11/2/15,0.68011,17.40585,21.8369,0.15895,0.00682,16.71734
11/3/15,0.40807,20.18816,22.18832,0.17127,0.00781,16.71781
11/4/15,0.61787,16.88706,22.3314,0.15729,0.00801,16.71959
11/5/15,0.42204,15.33499,23.34092,0.1566,0.00744,16.72073
11/6/15,0.717,17.3136,22.10439,0.15908,0.00731,16.72872
11/7/15,0.70984,17.67367,20.3966,0.15964,0.00706,16.73042
11/8/15,0.61562,20.04693,23.19948,0.15939,0.00806,16.73101
11/9/15,0.6198,22.95062,22.17032,0.1709,0.00795,16.73231
11/10/15,0.60729,20.49737,22.58292,0.17288,0.00689,16.73401
11/11/15,0.68503,19.75448,21.54557,0.17009,0.00736,16.73637
11/12/15,0.61512,17.36401,22.38121,0.16067,0.00751,16.737
11/13/15,0.67891,17.70027,23.89089,0.15228,0.00827,16.73836
11/14/15,0.69982,23.3513,22.54629,0.1811,0.00638,16.73909
11/15/15,0.41962,19.66874,21.52311,0.14533,0.00744,16.74066
11/16/15,0.61427,17.59497,20.98888,0.1581,0.00758,16.7408
11/17/15,0.61854,20.46503,22.4559,0.15888,0.0075,16.74141
11/18/15,0.67664,19.9644,20.84184,0.1505,0.00785,16.74742
11/19/15,0.71289,17.21993,24.16235,0.17839,0.00795,16.74888
11/20/15,0.70527,17.55422,21.91863,0.15985,0.00743,16.74985
11/21/15,0.61793,17.2969,22.17279,0.16035,0.00738,16.75185
11/22/15,0.66676,17.63266,26.18251,0.1457,0.00802,16.75218
11/23/15,0.61371,19.66135,26.60843,0.17626,0.00867,16.75256
11/24/15,0.70363,17.12774,20.62804,0.15767,0.00688,16.75275
11/25/15,0.68041,22.90854,22.42988,0.14728,0.00699,16.75949
11/26/15,0.41502,22.80438,24.30547,0.15793,0.008,16.75967
11/27/15,0.69886,19.74927,26.57323,0.1592,0.00801,16.76024
11/28/15,0.62049,19.6149,22.45505,0.15969,0.0075,16.76173
11/29/15,0.67631,12.32537,21.64304,0.15176,0.0075,16.7635
11/30/15,0.41753,20.73013,27.6427,0.17202,0.00866,16.76365
12/1/15,0.41522,15.91688,23.574,0.17385,0.008,16.76547
12/2/15,0.50307,17.46456,23.39253,0.173,0.00751,16.76974
12/3/15,0.715,23.02708,15.69057,0.1706,0.00751,16.77182
12/4/15,0.4611,19.92168,22.8678,0.18119,0.00806,16.77867
12/5/15,0.61367,17.44827,22.24246,0.15312,0.00741,16.77944
12/6/15,0.70874,20.56935,22.75574,0.17349,0.0075,16.77987
12/7/15,0.7031,17.34039,21.08922,0.15333,0.00746,16.78027
12/8/15,0.36023,23.56433,23.14746,0.17288,0.00746,16.78037
12/9/15,0.71286,16.76568,22.13058,0.16071,0.0075,16.78402
12/10/15,0.61175,17.58775,22.32543,0.15948,0.00749,16.78636
12/11/15,0.50544,22.95358,22.30123,0.17263,0.0075,16.78671
12/12/15,0.71274,15.45259,22.01786,0.16096,0.00738,16.78899
12/13/15,0.71241,17.1072,20.24726,0.14869,0.00741,16.79164
12/14/15,0.61069,22.58981,20.81997,0.15846,0.00791,16.79203
12/15/15,0.67798,20.23571,20.76709,0.14691,0.00817,16.79399
12/16/15,0.71669,17.20139,22.61744,0.14903,0.00749,16.79416
12/17/15,0.67881,17.12082,20.47962,0.14954,0.00751,16.79576
12/18/15,0.71376,19.8879,24.15127,0.17217,0.00746,16.7965
12/19/15,0.7087,12.33626,15.78223,0.14333,0.00754,16.7991
12/20/15,0.70829,19.79991,23.43624,0.17763,0.00766,16.80338
12/21/15,0.67489,17.16444,21.60573,0.14046,0.00707,16.80443
12/22/15,0.67569,17.21278,22.3134,0.17211,0.00733,16.80654
12/23/15,0.61114,22.75097,23.82472,0.17334,0.00758,16.81016
12/24/15,0.67253,17.4225,21.81771,0.15359,0.00799,16.8113
12/25/15,0.70277,17.34101,22.35965,0.15999,0.00745,16.81134
12/26/15,0.619,19.97159,23.43785,0.17698,0.00814,16.81436
12/27/15,0.55911,16.25717,15.17699,0.1756,0.00642,16.8174
12/28/15,0.71446,17.38077,22.5474,0.15057,0.00697,16.82046
12/29/15,0.68466,17.313,22.28907,0.15097,0.00697,16.82047
12/30/15,0.46408,20.17134,23.99042,0.17725,0.00748,16.82262
12/31/15,0.40619,17.22335,21.03016,0.16069,0.00781,16.82398
1/1/16,0.40631,20.71594,23.37732,0.17535,0.00862,16.8275
1/2/16,0.61482,19.85566,22.48072,0.17035,0.00746,16.8281
1/3/16,0.70852,19.55223,22.80674,0.16998,0.00787,16.82929
1/4/16,0.70796,23.24639,23.60308,0.14387,0.00678,16.82986
1/5/16,0.68085,19.79192,24.05123,0.16662,0.00815,16.82994
1/6/16,0.56732,20.20449,23.68643,0.17245,0.00741,16.83145
1/7/16,0.62072,17.43193,22.38879,0.14755,0.00705,16.8347
1/8/16,0.41509,20.49843,25.09095,0.17916,0.00808,16.83521
1/9/16,0.71422,16.74543,22.28683,0.17038,0.008,16.83561
1/10/16,0.67771,16.1682,20.65052,0.14644,0.00755,16.83573
1/11/16,0.61834,20.53909,22.66124,0.15822,0.00735,16.83996
1/12/16,0.41526,23.28374,24.03627,0.1752,0.00651,16.84361
1/13/16,0.46434,20.42046,24.45104,0.17397,0.00819,16.84599
1/14/16,0.61696,18.08972,22.37759,0.15866,0.00742,16.8506
1/15/16,0.46684,17.04587,24.68322,0.17382,0.00877,16.85174
1/16/16,0.71538,20.07683,20.84479,0.17447,0.00842,16.86122
1/17/16,0.42322,15.68769,22.23496,0.15656,0.00785,16.8614
1/18/16,0.56235,13.07125,21.8716,0.1493,0.00751,16.86157
1/19/16,0.69682,15.86584,21.96936,0.15751,0.00743,16.86158
1/20/16,0.61507,16.15549,22.0288,0.15093,0.00735,16.86315
1/21/16,0.41153,20.04363,15.56281,0.17003,0.00756,16.86465
1/22/16,0.67501,17.20347,22.20813,0.1551,0.00788,16.8697
1/23/16,0.52541,12.99328,23.08419,0.17248,0.00813,16.87232
1/24/16,0.71318,19.65749,21.18106,0.14929,0.00735,16.87433
1/25/16,0.70734,17.48859,21.11455,0.15726,0.0074,16.87759
1/26/16,0.61936,19.99692,24.06643,0.17175,0.00747,16.87837
1/27/16,0.67809,17.56693,23.21507,0.1578,0.00747,16.87909
1/28/16,0.68458,19.79997,22.10912,0.14003,0.0074,16.87936
1/29/16,0.67142,16.41328,21.18901,0.17838,0.00801,16.88189
1/30/16,0.49152,20.32157,25.00924,0.15715,0.00791,16.88265
1/31/16,0.61756,19.73901,27.00257,0.16994,0.00734,16.88479
2/1/16,0.61071,17.41405,20.70313,0.1599,0.00815,16.88482
2/2/16,0.70443,20.58777,27.6602,0.17168,0.00753,16.88548
2/3/16,0.67941,19.97486,22.0635,0.15915,0.00744,16.8857
2/4/16,0.66733,18.02649,21.56773,0.15969,0.00743,16.88763
2/5/16,0.61172,19.99459,21.94271,0.17496,0.00747,16.88842
2/6/16,0.61454,21.03977,26.89852,0.1801,0.00753,16.89267
2/7/16,0.61637,19.87928,24.12796,0.16114,0.0075,16.89301
2/8/16,0.67215,17.90524,22.00468,0.15957,0.00735,16.89429
2/9/16,0.70173,17.16703,23.00207,0.17757,0.0082,16.89443
2/10/16,0.67738,17.1862,22.81513,0.15083,0.00713,16.89839
2/11/16,0.48876,21.07975,25.80213,0.17514,0.00876,16.90049
2/12/16,0.52975,23.1525,21.6325,0.17846,0.00739,16.90388
2/13/16,0.45803,22.29733,26.65853,0.17156,0.00794,16.9051
2/14/16,0.68772,19.66441,22.38503,0.15046,0.00754,16.90574
2/15/16,0.72227,17.42118,22.08103,0.17781,0.00691,16.91098
2/16/16,0.42829,23.37657,23.85229,0.17679,0.00875,16.91297
2/17/16,0.61266,17.63408,26.32256,0.1735,0.00747,16.91621
2/18/16,0.70721,20.04124,21.66128,0.17215,0.00795,16.91784
2/19/16,0.50948,20.07212,23.57943,0.11931,0.00754,16.91832
2/20/16,0.50944,22.53757,21.86515,0.15895,0.00748,16.92173
2/21/16,0.42451,19.95146,24.25013,0.17456,0.00746,16.92241
2/22/16,0.41381,13.46495,21.57343,0.18008,0.00632,16.9245
2/23/16,0.716,19.73472,23.43438,0.1744,0.00808,16.92774
2/24/16,0.41277,22.15191,23.48259,0.17525,0.00821,16.93456
2/25/16,0.70273,16.02964,22.606,0.15828,0.0069,16.93457
2/26/16,0.70212,17.59919,21.80889,0.15154,0.00744,16.93554
2/27/16,0.47097,17.50734,22.40379,0.15893,0.00753,16.93572
2/28/16,0.68154,17.55661,20.9932,0.14558,0.00686,16.93709
2/29/16,0.71151,19.85555,22.33449,0.14341,0.00735,16.93731
3/1/16,0.61223,17.6684,22.14881,0.18004,0.00712,16.93813
3/2/16,0.68006,17.63248,22.46494,0.15123,0.00777,16.93969
3/3/16,0.70858,17.74109,23.19989,0.14556,0.00764,16.94688
3/4/16,0.71629,19.74837,22.16852,0.16595,0.00695,16.9473
3/5/16,0.67738,19.86377,21.85421,0.17778,0.00826,16.95221
3/6/16,0.38126,22.70651,22.75833,0.18003,0.00861,16.95829
3/7/16,0.71209,20.06864,20.74154,0.17268,0.0074,16.96419
3/8/16,0.71485,16.1269,21.60883,0.15119,0.00783,16.96514
3/9/16,0.68408,17.76766,22.26441,0.15792,0.00741,16.9664
3/10/16,0.71099,19.97406,22.11885,0.16107,0.00695,16.96821
3/11/16,0.70782,17.67592,20.84086,0.15948,0.00741,16.9686
3/12/16,0.67293,17.908,20.74231,0.14896,0.00787,16.97192
3/13/16,0.52186,22.77394,23.20495,0.17332,0.00865,16.97252
3/14/16,0.66719,17.32613,22.31361,0.15173,0.00787,16.97947
3/15/16,0.52439,20.4569,23.41507,0.15992,0.00742,16.98071
3/16/16,0.67569,17.35665,21.83517,0.14271,0.00667,16.98201
3/17/16,0.668,16.98873,22.19354,0.14612,0.00753,16.98442
3/18/16,0.70136,17.20446,21.94944,0.15219,0.00693,16.98728
3/19/16,0.68026,17.34882,19.85434,0.14912,0.0067,16.99243
3/20/16,0.43174,23.34676,24.37445,0.16203,0.00796,16.99496
3/21/16,0.66731,17.5291,22.34037,0.15075,0.00817,16.99591
3/22/16,0.68235,17.53302,22.1032,0.16045,0.00687,16.99672
3/23/16,0.68022,16.18332,23.35478,0.15157,0.00797,16.99765
3/24/16,0.40654,20.3564,26.94696,0.18203,0.00878,16.99824
3/25/16,0.70987,17.38774,21.11299,0.16131,0.00823,16.99863
3/26/16,0.39364,20.27308,22.47577,0.15996,0.00815,17.00358
3/27/16,0.67314,12.47035,22.12505,0.14225,0.00787,17.004
3/28/16,0.55714,20.27013,26.65387,0.1396,0.00622,17.0092
3/29/16,0.616,19.81241,22.31891,0.14484,0.00739,17.01056
